Payment_Transaction_ID,Order_ID,Customer_ID,Payment_Method_ID,Transaction_Date,Payment_Amount,Payment_Status,Gateway_Response
TXN_901822,ORD_11684,CUST_2041,PAY_CC,03-07-2024,1899.24,Success,Transaction Approved
TXN_901823,ORD_11685,CUST_2150,PAY_COD,14-04-2024,763.45,success,
TXN_901824,ORD_11686,CUST_2148,  PAY_AJIO_WALLET   ,02-09-2024,647.8,Success,
TXN_901825,ORD_11687,CUST_2002,PAY_DC,19-08-2024,2481.38,Success,
TXN_901826,ORD_11688,CUST_2274,PAY_UPI,22-05-2024,918.42,Success,Transaction Approved
TXN_901827,ORD_11689,CUST_2048,PAY_COD,05-08-2024,1722.47,Success,Transaction Approved
TXN_901828,ORD_11690,CUST_2045,PAY_CC,19-12-2024,552.37,Success,Transaction Approved
TXN_901829,ORD_11691,CUST_2180,PAY_COD,19-09-2024,4815.4,Success,Transaction Approved
TXN_901830,ORD_11692,CUST_2098,PAY_COD,02-04-2024,1406.24,SUCCESS,Transaction Approved
TXN_901831,ORD_11693,CUST_2254,PAY_COD,07-07-2024,10918.64,Success,Transaction Approved
TXN_901832,ORD_11694,CUST_2019,pay_upi,12-06-2024,918.42,Success,Transaction Approved
TXN_901833,ORD_11695,CUST_2213,PAY_UPI,13-02-2024,2654.67,Success,Transaction Approved
TXN_901834,ORD_11696,CUST_2267,PAY_UPI,09-10-2024,19497.56,Success,Transaction Approved
TXN_901835,ORD_11697,CUST_2175,PAY_UPI,06-08-2024,6610.35,Success,Transaction Approved
TXN_901836,ORD_11698,CUST_2151,PAY_UPI,06-12-2024,1199.2,  Success   ,Transaction Approved
TXN_901837,ORD_11699,CUST_2195,PAY_DC,28-09-2024,493.11,  Success   ,Transaction Approved
TXN_901838,ORD_11700,CUST_2158,PAY_COD,25-05-2024,1659.17,  Success   ,Transaction Approved
TXN_901839,ORD_11701,CUST_2048,PAY_NB,21-02-2024,1078.17,Success,Transaction Approved
TXN_901840,ORD_11702,CUST_2136,PAY_DC,18-04-2024,1636.74,Success,
TXN_901841,ORD_11703,CUST_2119,PAY_DC,02-10-2024,2698.2,Success,Transaction Approved
TXN_901842,ORD_11704,CUST_2280,pay_nb,25-07-2024,348.4,Success,Transaction Approved
TXN_901843,ORD_11705,CUST_2216,PAY_DC,03-11-2024,552.37,Success,Transaction Approved
TXN_901844,ORD_11706,CUST_2003,PAY_COD,03-07-2024,3479.13,success,Transaction Approved
TXN_901845,ORD_11707,CUST_2136,PAY_NB,27-03-2024,958.3,Success,Transaction Approved
TXN_901846,ORD_11708,CUST_2292,PAY_UPI,28-08-2024,2050.63,SUCCESS,
TXN_901847,ORD_11709,CUST_2065,PAY_AJIO_WALLET,27-07-2024,958.3,Success,Transaction Approved
TXN_901848,ORD_11710,CUST_2140,PAY_AJIO_WALLET,05-01-2024,1138.43,Success,Transaction Approved
TXN_901849,ORD_11711,CUST_2199,PAY_NB,26-07-2024,2623.34,Success,Transaction Approved
TXN_901850,ORD_11712,CUST_2297,PAY_CC,03-04-2024,348.4,Success,TRANSACTION APPROVED
TXN_901851,ORD_11713,CUST_2255,PAY_COD,05-09-2024,5159.35,Failed,
TXN_901852,ORD_11713,CUST_2255,PAY_NB,05-09-2024,5159.35,Success,
TXN_901853,ORD_11714,CUST_2095,PAY_NB,05-07-2024,13278.34,Success,Transaction Approved
TXN_901854,ORD_11715,CUST_2119,PAY_UPI,21-07-2024,11093.23,Success,Transaction Approved
TXN_901855,ORD_11716,CUST_2142,PAY_UPI,26-02-2024,3305.17,Success,Transaction Approved
TXN_901856,ORD_11717,CUST_2055,PAY_COD,27-11-2024,3228.71,Success,
TXN_901857,ORD_11718,CUST_2167,PAY_AJIO_WALLET,15-08-2024,1119.44,Failed,
TXN_901858,ORD_11718,CUST_2167,PAY_NB,15-08-2024,1119.44,Success,Transaction Approved
TXN_901859,ORD_11719,CUST_2075,PAY_DC,12-05-2024,2787.3,SUCCESS,Transaction Approved
TXN_901860,ORD_11720,CUST_2141,PAY_DC,22-03-2024,2238.88,Success,  Transaction Approved   
TXN_901861,ORD_11721,CUST_2031,  PAY_NB   ,26-02-2024,1327.34,Success,Transaction Approved
TXN_901862,ORD_11722,CUST_2144,PAY_UPI,28-09-2024,958.3,  Success   ,Transaction Approved
TXN_901863,ORD_11723,CUST_2179,PAY_CC,21-05-2024,1197.6,Success,Transaction Approved
TXN_901864,ORD_11724,CUST_2139,PAY_CC,01-09-2024,958.3,SUCCESS,Transaction Approved
TXN_901865,ORD_11725,CUST_2197,PAY_NB,26-02-2024,5546.61,Failed,Network Timeout
TXN_901866,ORD_11725,CUST_2197,PAY_CC,26-02-2024,5546.61,Success,Transaction Approved
TXN_901867,ORD_11726,CUST_2268,PAY_UPI,21-09-2024,6318.74,Success,Transaction Approved
TXN_901868,ORD_11727,CUST_2011,PAY_UPI,05-09-2024,904.73,Success,
TXN_901869,ORD_11728,CUST_2285,PAY_NB,17-11-2024,3234.51,  Success   ,Transaction Approved
TXN_901870,ORD_11729,CUST_2002,PAY_DC,08-02-2024,493.11,Success,Transaction Approved
TXN_901871,ORD_11730,CUST_2247,PAY_UPI,26-01-2025,3115.22,Success,
TXN_901872,ORD_11731,CUST_2140,PAY_AJIO_WALLET,04-11-2024,1339.33,Success,Transaction Approved
TXN_901873,ORD_11732,CUST_2050,PAY_NB,15-06-2024,1168.14,Success,Transaction Approved
TXN_901874,ORD_11733,CUST_2183,PAY_CC,26-04-2024,6207.93,Success,Transaction Approved
TXN_901875,ORD_11734,CUST_2009,PAY_UPI,28-04-2024,1618.92,Failed,insufficient funds
TXN_901876,ORD_11734,CUST_2009,PAY_NB,28-04-2024,1618.92,Success,Transaction Approved
TXN_901877,ORD_11735,CUST_2105,PAY_NB,14-12-2024,874.95,Success,Transaction Approved
TXN_901878,ORD_11736,CUST_2070,PAY_CC,19-01-2024,2481.38,Failed,Authentication Failed
TXN_901879,ORD_11736,CUST_2070,PAY_DC,19-01-2024,2481.38,Success,
TXN_901880,ORD_11737,CUST_2210,PAY_AJIO_WALLET,17-04-2024,2609.35,Success,Transaction Approved
TXN_901881,ORD_11738,CUST_2122,PAY_UPI,10-01-2024,1687.49,Success,Transaction Approved
TXN_901882,ORD_11739,CUST_2124,PAY_AJIO_WALLET,12-02-2024,1918.72,Success,Transaction Approved
TXN_901883,ORD_11740,CUST_2251,PAY_COD,14-09-2024,5311.34,Success,  Transaction Approved   
TXN_901884,ORD_11741,CUST_2295,PAY_COD,07-01-2024,3751.75,Success,Transaction Approved
TXN_901885,ORD_11742,CUST_2085,PAY_UPI,12-07-2024,6535.18,Success,Transaction Approved
TXN_901886,ORD_11743,CUST_2081,PAY_UPI,17-04-2024,2773.31,Success,Transaction Approved
TXN_901887,ORD_11744,CUST_2236,PAY_COD,17-01-2024,2038.64,Success,Transaction Approved
TXN_901888,ORD_11745,CUST_2105,PAY_DC,18-12-2024,1283.41,Success,Transaction Approved
TXN_901889,ORD_11746,CUST_2082,PAY_UPI,29-09-2024,1758.91,Success,Transaction Approved
TXN_901890,ORD_11747,CUST_2216,PAY_CC,31-07-2024,2957.26,Success,Transaction Approved
TXN_901891,ORD_11748,CUST_2086,pay_nb,12-12-2024,11255.25,Success,
TXN_901892,ORD_11749,CUST_2300,PAY_COD,31-10-2024,1614.35,Success,Transaction Approved
TXN_901893,ORD_11750,CUST_2111,PAY_CC,15-08-2024,918.42,Success,
TXN_901894,ORD_11751,CUST_2110,PAY_UPI,07-11-2024,2753.31,Success,  Transaction Approved   
TXN_901895,ORD_11752,CUST_2047,PAY_UPI,28-01-2024,2048.52,Success,
TXN_901896,ORD_11753,CUST_2274,PAY_NB,28-11-2024,2156.34,Success,Transaction Approved
TXN_901897,ORD_11754,CUST_2070,PAY_CC,03-05-2024,2698.2,Success,
TXN_901898,ORD_11755,CUST_2261,PAY_NB,10-09-2024,1078.17,Success,Transaction Approved
TXN_901899,ORD_11756,CUST_2276,PAY_DC,04-01-2024,552.37,Success,
TXN_901900,ORD_11757,CUST_2106,PAY_CC,22-09-2024,493.11,  Success   ,Transaction Approved
TXN_901901,ORD_11758,CUST_2037,PAY_AJIO_WALLET,24-01-2025,1119.44,Success,  Transaction Approved   
TXN_901902,ORD_11759,CUST_2142,PAY_UPI,02-03-2025,2156.34,Success,
TXN_901903,ORD_11760,CUST_2013,PAY_AJIO_WALLET,25-03-2024,1078.17,Success,  Transaction Approved   
TXN_901904,ORD_11761,CUST_2043,PAY_COD,10-02-2024,1079.28,Success,
TXN_901905,ORD_11762,CUST_2014,PAY_DC,28-02-2024,1327.34,Success,TRANSACTION APPROVED
TXN_901906,ORD_11763,CUST_2150,PAY_UPI,11-03-2024,2961.91,Success,Transaction Approved
TXN_901907,ORD_11764,CUST_2245,PAY_NB,25-01-2025,348.4,Success,Transaction Approved
TXN_901908,ORD_11765,CUST_2022,pay_cod,27-08-2024,1899.24,Success,
TXN_901909,ORD_11766,CUST_2026,PAY_DC,21-11-2024,5847.27,Success,
TXN_901910,ORD_11767,CUST_2265,PAY_CC,03-03-2024,2764.45,Success,Transaction Approved
TXN_901911,ORD_11768,CUST_2138,PAY_DC,07-06-2024,3478.61,success,
TXN_901912,ORD_11769,CUST_2296,PAY_UPI,16-11-2024,736.14,Success,
TXN_901913,ORD_11770,CUST_2107,PAY_NB,11-12-2024,4378.91,Success,Transaction Approved
TXN_901914,ORD_11771,CUST_2009,PAY_AJIO_WALLET,02-03-2024,867.37,Success,TRANSACTION APPROVED
TXN_901915,ORD_11772,CUST_2025,PAY_COD,04-03-2024,7774.06,Success,
TXN_901916,ORD_11773,CUST_2003,PAY_AJIO_WALLET,25-11-2024,3159.37,Failed,
TXN_901917,ORD_11773,CUST_2003,PAY_CC,25-11-2024,3159.37,Success,Transaction Approved
TXN_901918,ORD_11774,CUST_2243,  PAY_CC   ,01-02-2025,1551.98,Failed,User Cancelled
TXN_901919,ORD_11774,CUST_2243,PAY_CC,01-02-2025,1551.98,Success,
TXN_901920,ORD_11775,CUST_2033,  PAY_CC   ,13-03-2024,736.14,Success,
TXN_901921,ORD_11776,CUST_2152,PAY_NB,12-07-2024,1659.17,Success,Transaction Approved
TXN_901922,ORD_11777,CUST_2082,PAY_COD,01-04-2025,6535.18,Success,Transaction Approved
TXN_901923,ORD_11778,CUST_2054,PAY_DC,21-01-2024,348.4,Success,Transaction Approved
TXN_901924,ORD_11779,CUST_2200,PAY_DC,22-01-2024,958.3,Success,Transaction Approved
TXN_901925,ORD_11780,CUST_2118,PAY_DC,04-05-2024,1327.34,Success,
TXN_901926,ORD_11781,CUST_2012,PAY_COD,23-05-2024,763.45,Success,Transaction Approved
TXN_901927,ORD_11782,CUST_2272,PAY_UPI,07-07-2024,1848.01,Success,
TXN_901928,ORD_11783,CUST_2257,PAY_DC,03-09-2024,1739.3,Success,Transaction Approved
TXN_901929,ORD_11784,CUST_2032,PAY_DC,23-11-2024,3572.25,Success,
TXN_901930,ORD_11785,CUST_2150,PAY_CC,30-06-2024,4962.76,Success,Transaction Approved
TXN_901931,ORD_11786,CUST_2132,PAY_AJIO_WALLET,23-04-2024,2678.66,Success,
TXN_901932,ORD_11787,CUST_2047,PAY_NB,01-04-2025,2435.39,Failed,Insufficient Funds
TXN_901933,ORD_11787,CUST_2047,PAY_NB,01-04-2025,2435.39,Success,Transaction Approved
TXN_901934,ORD_11788,CUST_2102,PAY_UPI,09-09-2024,2773.31,Success,Transaction Approved
TXN_901935,ORD_11789,CUST_2166,PAY_COD,02-12-2024,5838.54,Success,Transaction Approved
TXN_901936,ORD_11790,CUST_2255,PAY_COD,13-09-2024,1636.74,Success,Transaction Approved
TXN_901937,ORD_11791,CUST_2269,PAY_UPI,14-01-2024,798.5,Success,
TXN_901938,ORD_11792,CUST_2172,PAY_UPI,11-01-2024,1841.33,Success,Transaction Approved
TXN_901939,ORD_11793,CUST_2126,PAY_DC,09-11-2024,2158.56,Success,Transaction Approved
TXN_901940,ORD_11794,CUST_2062,PAY_COD,14-12-2024,1659.17,Success,Transaction Approved
TXN_901941,ORD_11795,CUST_2178,PAY_UPI,02-06-2024,937.22,  Success   ,Transaction Approved
TXN_901942,ORD_11796,CUST_2295,PAY_NB,22-07-2024,348.4,Failed,User Cancelled
TXN_901943,ORD_11796,CUST_2295,PAY_DC,22-07-2024,348.4,Success,Transaction Approved
TXN_901944,ORD_11797,CUST_2014,PAY_COD,01-05-2025,3415.29,Success,Transaction Approved
TXN_901945,ORD_11798,CUST_2259,PAY_CC,21-06-2024,493.11,Success,Transaction Approved
TXN_901946,ORD_11799,CUST_2131,PAY_AJIO_WALLET,30-05-2024,3077.23,Success,Transaction Approved
TXN_901947,ORD_11800,CUST_2209,pay_dc,21-06-2024,1576.21,Success,Transaction Approved
TXN_901948,ORD_11801,CUST_2203,PAY_AJIO_WALLET,19-02-2024,2238.88,Success,Transaction Approved
TXN_901949,ORD_11802,CUST_2219,PAY_UPI,29-01-2024,2455.11,Success,transaction approved
TXN_901950,ORD_11803,CUST_2185,PAY_NB,25-01-2025,736.14,Success,Transaction Approved
TXN_901951,ORD_11804,CUST_2234,PAY_AJIO_WALLET,30-03-2024,552.37,Success,Transaction Approved
TXN_901952,ORD_11805,CUST_2175,PAY_COD,08-11-2024,724.48,Success,Transaction Approved
TXN_901953,ORD_11806,CUST_2249,PAY_NB,14-11-2024,5317.34,Success,Transaction Approved
TXN_901954,ORD_11807,CUST_2136,  PAY_UPI   ,10-10-2024,647.8,Success,
TXN_901955,ORD_11808,CUST_2230,PAY_DC,12-07-2024,1309.39,Success,Transaction Approved
TXN_901956,ORD_11809,CUST_2271,PAY_UPI,07-10-2024,937.22,Success,Transaction Approved
TXN_901957,ORD_11810,CUST_2028,PAY_DC,01-10-2024,4870.78,Success,Transaction Approved
TXN_901958,ORD_11811,CUST_2260,PAY_NB,28-05-2024,690.71,Success,Transaction Approved
TXN_901959,ORD_11812,CUST_2009,PAY_DC,25-07-2024,1618.92,Success,Transaction Approved
TXN_901960,ORD_11813,CUST_2216,PAY_NB,12-02-2024,1636.74,Success,
TXN_901961,ORD_11814,CUST_2234,PAY_NB,07-06-2024,552.37,success,Transaction Approved
TXN_901962,ORD_11815,CUST_2292,PAY_DC,01-11-2024,6568.36,Success,Transaction Approved
TXN_901963,ORD_11816,CUST_2292,PAY_CC,25-02-2024,1195.3,Success,
TXN_901964,ORD_11817,CUST_2115,PAY_CC,13-10-2024,348.4,Success,Transaction Approved
TXN_901965,ORD_11818,CUST_2012,PAY_CC,22-08-2024,14558.18,Success,Transaction Approved
TXN_901966,ORD_11819,CUST_2016,PAY_CC,14-10-2024,775.27,Success,  Transaction Approved   
TXN_901967,ORD_11820,CUST_2113,pay_ajio_wallet,28-11-2024,4273.29,Success,Transaction Approved
TXN_901968,ORD_11821,CUST_2267,PAY_NB,25-05-2024,1332.33,Success,Transaction Approved
TXN_901969,ORD_11822,CUST_2209,PAY_UPI,16-10-2024,798.5,Success,Transaction Approved
TXN_901970,ORD_11823,CUST_2016,PAY_CC,07-02-2024,3639.54,Success,Transaction Approved
TXN_901971,ORD_11824,CUST_2223,PAY_UPI,07-12-2024,763.45,Success,Transaction Approved
TXN_901972,ORD_11825,CUST_2038,PAY_CC,08-06-2024,3239.19,Success,Transaction Approved
TXN_901973,ORD_11826,CUST_2075,PAY_NB,19-01-2025,867.37,Success,  Transaction Approved   
TXN_901974,ORD_11827,CUST_2099,PAY_COD,27-10-2024,1636.74,Success,Transaction Approved
TXN_901975,ORD_11828,CUST_2140,PAY_UPI,25-03-2024,1528.98,Success,Transaction Approved
TXN_901976,ORD_11829,CUST_2001,  PAY_NB   ,18-07-2024,24076.99,Success,Transaction Approved
TXN_901977,ORD_11830,CUST_2060,PAY_COD,02-11-2024,4979.38,Success,Transaction Approved
TXN_901978,ORD_11831,CUST_2172,PAY_UPI,07-11-2024,6639.17,SUCCESS,Transaction Approved
TXN_901979,ORD_11832,CUST_2143,PAY_AJIO_WALLET,01-12-2025,552.37,Success,Transaction Approved
TXN_901980,ORD_11833,CUST_2209,PAY_AJIO_WALLET,25-10-2024,867.37,  Success   ,Transaction Approved
TXN_901981,ORD_11834,CUST_2074,PAY_DC,18-05-2024,3057.96,Success,Transaction Approved
TXN_901982,ORD_11835,CUST_2226,PAY_DC,31-12-2024,1825.78,Success,transaction approved
TXN_901983,ORD_11836,CUST_2207,PAY_COD,03-11-2024,826.45,Failed,Authentication Failed
TXN_901984,ORD_11836,CUST_2207,PAY_AJIO_WALLET,03-11-2024,826.45,Success,Transaction Approved
TXN_901985,ORD_11837,CUST_2048,PAY_COD,30-08-2024,4728.63,Success,Transaction Approved
TXN_901986,ORD_11838,CUST_2083,PAY_NB,14-05-2024,1339.33,Success,Transaction Approved
TXN_901987,ORD_11839,CUST_2269,PAY_DC,04-11-2024,763.45,Failed,NETWORK TIMEOUT
TXN_901988,ORD_11839,CUST_2269,PAY_AJIO_WALLET,04-11-2024,763.45,Success,Transaction Approved
TXN_901989,ORD_11840,CUST_2046,PAY_DC,28-03-2024,2591.35,Success,  Transaction Approved   
TXN_901990,ORD_11841,CUST_2206,PAY_NB,14-04-2024,3479.13,Success,
TXN_901991,ORD_11842,CUST_2041,PAY_UPI,19-01-2025,752.12,Success,Transaction Approved
TXN_901992,ORD_11843,CUST_2263,PAY_CC,20-10-2024,763.45,Failed,insufficient funds
TXN_901993,ORD_11843,CUST_2263,PAY_NB,20-10-2024,763.45,Success,transaction approved
TXN_901994,ORD_11844,CUST_2098,PAY_UPI,06-06-2024,3115.22,  Success   ,Transaction Approved
TXN_901995,ORD_11845,CUST_2087,PAY_DC,21-07-2024,1078.17,Failed,Authentication Failed
TXN_901996,ORD_11845,CUST_2087,PAY_NB,21-07-2024,1078.17,Success,
TXN_901997,ORD_11846,CUST_2049,PAY_DC,14-04-2024,1119.44,Success,Transaction Approved
TXN_901998,ORD_11847,CUST_2053,PAY_NB,25-08-2024,736.14,Success,Transaction Approved
TXN_901999,ORD_11848,CUST_2088,PAY_UPI,23-11-2024,6478.38,Success,Transaction Approved
TXN_902000,ORD_11849,CUST_2275,PAY_UPI,22-09-2024,6307.21,Success,Transaction Approved
TXN_902001,ORD_11850,CUST_2280,pay_cod,08-12-2024,3608.56,Success,Transaction Approved
TXN_902002,ORD_11851,CUST_2119,PAY_NB,20-09-2024,965.44,Success,Transaction Approved
TXN_902003,ORD_11852,CUST_2164,PAY_DC,18-08-2024,1000.52,Success,
TXN_902004,ORD_11853,CUST_2279,pay_cod,03-01-2024,1659.17,Success,
TXN_902005,ORD_11854,CUST_2032,PAY_COD,22-09-2024,1168.14,Success,Transaction Approved
TXN_902006,ORD_11855,CUST_2008,PAY_UPI,13-02-2024,1350.96,Success,Transaction Approved
TXN_902007,ORD_11856,CUST_2093,PAY_DC,14-02-2024,2335.42,Success,
TXN_902008,ORD_11857,CUST_2188,PAY_DC,23-02-2024,5159.35,Success,Transaction Approved
TXN_902009,ORD_11858,CUST_2292,PAY_UPI,30-03-2024,1665.41,Success,Transaction Approved
TXN_902010,ORD_11859,CUST_2072,PAY_COD,21-01-2024,1899.24,  Success   ,Transaction Approved
TXN_902011,ORD_11860,CUST_2138,PAY_NB,10-06-2024,8757.81,Success,Transaction Approved
TXN_902012,ORD_11861,CUST_2065,PAY_UPI,11-05-2024,1199.2,Success,
TXN_902013,ORD_11862,CUST_2278,PAY_NB,16-09-2024,1063.47,Success,Transaction Approved
TXN_902014,ORD_11863,CUST_2153,PAY_DC,10-10-2024,761.02,Failed,Authentication Failed
TXN_902015,ORD_11863,CUST_2153,PAY_UPI,10-10-2024,761.02,Success,
TXN_902016,ORD_11864,CUST_2044,PAY_COD,22-08-2024,348.4,Success,  Transaction Approved   
TXN_902017,ORD_11865,CUST_2226,PAY_CC,24-07-2024,552.37,Success,Transaction Approved
TXN_902018,ORD_11866,CUST_2101,PAY_AJIO_WALLET,11-11-2024,4419.45,  Success   ,Transaction Approved
TXN_902019,ORD_11867,CUST_2040,PAY_AJIO_WALLET,24-08-2024,716.96,success,Transaction Approved
TXN_902020,ORD_11868,CUST_2253,PAY_CC,08-11-2024,736.14,Success,Transaction Approved
TXN_902021,ORD_11869,CUST_2079,PAY_CC,04-10-2024,26556.68,Success,
TXN_902022,ORD_11870,CUST_2020,PAY_NB,01-01-2024,4095.49,Success,TRANSACTION APPROVED
TXN_902023,ORD_11871,CUST_2122,PAY_AJIO_WALLET,12-05-2024,1350.96,Success,transaction approved
TXN_902024,ORD_11872,CUST_2200,PAY_NB,18-10-2024,736.14,Success,Transaction Approved
TXN_902025,ORD_11873,CUST_2064,PAY_NB,24-06-2024,958.3,Success,
TXN_902026,ORD_11874,CUST_2094,PAY_COD,04-10-2024,2267.43,SUCCESS,Transaction Approved
TXN_902027,ORD_11875,CUST_2151,PAY_CC,15-12-2024,1727.67,Success,Transaction Approved
TXN_902028,ORD_11876,CUST_2138,PAY_CC,20-10-2024,4351.46,Success,
TXN_902029,ORD_11877,CUST_2085,PAY_AJIO_WALLET,04-05-2024,7503.5,Success,Transaction Approved
TXN_902030,ORD_11878,CUST_2248,PAY_DC,21-10-2024,958.3,Success,Transaction Approved
TXN_902031,ORD_11879,CUST_2114,PAY_CC,02-04-2025,1078.17,Success,
TXN_902032,ORD_11880,CUST_2115,PAY_UPI,07-08-2024,1078.17,Success,
TXN_902033,ORD_11881,CUST_2251,PAY_COD,11-08-2024,3261.19,Success,
TXN_902034,ORD_11882,CUST_2148,PAY_CC,17-11-2024,6639.17,Success,
TXN_902035,ORD_11883,CUST_2263,PAY_UPI,11-02-2024,6639.17,Success,TRANSACTION APPROVED
TXN_902036,ORD_11884,CUST_2102,PAY_AJIO_WALLET,17-05-2024,1739.3,Failed,
TXN_902037,ORD_11884,CUST_2102,PAY_AJIO_WALLET,17-05-2024,1739.3,Success,Transaction Approved
TXN_902038,ORD_11885,CUST_2187,PAY_DC,20-08-2024,3279.18,Success,Transaction Approved
TXN_902039,ORD_11886,CUST_2168,PAY_CC,13-11-2024,6230.44,Success,Transaction Approved
TXN_902040,ORD_11887,CUST_2244,PAY_NB,08-06-2024,3318.34,Success,TRANSACTION APPROVED
TXN_902041,ORD_11888,CUST_2024,PAY_DC,25-11-2024,5847.27,Success,TRANSACTION APPROVED
TXN_902042,ORD_11889,CUST_2045,PAY_DC,11-11-2024,3057.96,Success,Transaction Approved
TXN_902043,ORD_11890,CUST_2063,PAY_NB,11-05-2024,2158.56,Success,Transaction Approved
TXN_902044,ORD_11891,CUST_2004,PAY_CC,26-09-2024,6713.66,SUCCESS,
TXN_902045,ORD_11892,CUST_2179,PAY_CC,02-01-2025,736.14,Success,Transaction Approved
TXN_902046,ORD_11893,CUST_2167,pay_nb,21-01-2025,1078.17,Success,Transaction Approved
TXN_902047,ORD_11894,CUST_2144,PAY_CC,21-06-2024,348.4,Success,Transaction Approved
TXN_902048,ORD_11895,CUST_2144,  PAY_DC   ,07-05-2024,9878.76,Failed,User Cancelled
TXN_902049,ORD_11895,CUST_2144,PAY_CC,05-07-2024,9878.76,  Success   ,Transaction Approved
TXN_902050,ORD_11896,CUST_2148,PAY_CC,03-01-2024,1454.88,Success,Transaction Approved
TXN_902051,ORD_11897,CUST_2220,PAY_CC,22-01-2024,3798.48,Success,Transaction Approved
TXN_902052,ORD_11898,CUST_2191,PAY_NB,07-02-2024,775.27,Success,Transaction Approved
TXN_902053,ORD_11899,CUST_2060,PAY_DC,14-06-2024,5119.36,Success,
TXN_902054,ORD_11900,CUST_2268,PAY_AJIO_WALLET,04-03-2024,2295.43,Success,Transaction Approved
TXN_902055,ORD_11901,CUST_2156,PAY_NB,16-07-2024,348.4,Success,Transaction Approved
TXN_902056,ORD_11902,CUST_2252,PAY_AJIO_WALLET,22-11-2024,937.22,Success,Transaction Approved
TXN_902057,ORD_11903,CUST_2150,PAY_CC,07-06-2024,3631.33,Success,TRANSACTION APPROVED
TXN_902058,ORD_11904,CUST_2086,PAY_DC,02-05-2024,2753.31,Success,Transaction Approved
TXN_902059,ORD_11905,CUST_2089,pay_upi,02-02-2024,1025.32,Success,Transaction Approved
TXN_902060,ORD_11906,CUST_2074,PAY_AJIO_WALLET,15-11-2024,798.5,Success,Transaction Approved
TXN_902061,ORD_11907,CUST_2005,PAY_NB,09-07-2024,798.5,Failed,Insufficient Funds
TXN_902062,ORD_11907,CUST_2005,PAY_DC,09-07-2024,798.5,Success,
TXN_902063,ORD_11908,CUST_2284,pay_upi,29-08-2024,918.42,Success,Transaction Approved
TXN_902064,ORD_11909,CUST_2045,PAY_CC,09-02-2024,763.45,Success,Transaction Approved
TXN_902065,ORD_11910,CUST_2186,PAY_DC,20-03-2024,10918.64,Success,Transaction Approved
TXN_902066,ORD_11911,CUST_2167,PAY_UPI,12-08-2024,493.11,Success,TRANSACTION APPROVED
TXN_902067,ORD_11912,CUST_2284,PAY_UPI,04-03-2024,8173.96,Success,Transaction Approved
TXN_902068,ORD_11913,CUST_2241,PAY_COD,14-08-2024,2591.5,Success,Transaction Approved
TXN_902069,ORD_11914,CUST_2299,PAY_UPI,20-03-2024,2909.76,Success,Transaction Approved
TXN_902070,ORD_11915,CUST_2110,PAY_CC,16-06-2024,3318.34,Success,Transaction Approved
TXN_902071,ORD_11916,CUST_2039,PAY_CC,05-01-2024,813.49,Success,Transaction Approved
TXN_902072,ORD_11917,CUST_2187,PAY_NB,10-11-2024,1079.28,Success,Transaction Approved
TXN_902073,ORD_11918,CUST_2063,PAY_AJIO_WALLET,09-09-2024,2069.31,Success,Transaction Approved
TXN_902074,ORD_11919,CUST_2202,PAY_UPI,05-09-2024,647.8,Success,
TXN_902075,ORD_11920,CUST_2256,pay_ajio_wallet,16-08-2024,1406.24,Success,
TXN_902076,ORD_11921,CUST_2299,pay_cc,02-05-2024,918.42,Success,Transaction Approved
TXN_902077,ORD_11922,CUST_2127,PAY_NB,09-11-2024,763.45,Failed,Authentication Failed
TXN_902078,ORD_11922,CUST_2127,PAY_COD,09-11-2024,763.45,Success,Transaction Approved
TXN_902079,ORD_11923,CUST_2168,PAY_NB,17-03-2024,937.22,Success,
TXN_902080,ORD_11924,CUST_2051,PAY_DC,01-06-2025,493.11,Success,
TXN_902081,ORD_11925,CUST_2089,PAY_UPI,09-07-2024,1918.72,Success,
TXN_902082,ORD_11926,CUST_2239,PAY_NB,16-12-2024,1630.6,SUCCESS,Transaction Approved
TXN_902083,ORD_11927,CUST_2191,PAY_DC,30-09-2024,1821.85,success,Transaction Approved
TXN_902084,ORD_11928,CUST_2021,PAY_DC,17-07-2024,2623.34,Success,transaction approved
TXN_902085,ORD_11929,CUST_2294,PAY_NB,02-04-2024,1725.07,Success,Transaction Approved
TXN_902086,ORD_11930,CUST_2084,PAY_AJIO_WALLET,17-02-2024,4918.77,Success,Transaction Approved
TXN_902087,ORD_11931,CUST_2296,PAY_AJIO_WALLET,12-05-2024,958.3,Success,Transaction Approved
TXN_902088,ORD_11932,CUST_2102,PAY_AJIO_WALLET,30-01-2024,3931.69,Success,Transaction Approved
TXN_902089,ORD_11933,CUST_2003,PAY_COD,30-10-2024,1339.33,Success,
TXN_902090,ORD_11934,CUST_2059,PAY_UPI,18-03-2024,493.11,Success,Transaction Approved
TXN_902091,ORD_11935,CUST_2061,PAY_AJIO_WALLET,20-01-2025,1078.17,Success,Transaction Approved
TXN_902092,ORD_11936,CUST_2059,PAY_AJIO_WALLET,27-02-2024,716.96,Success,Transaction Approved
TXN_902093,ORD_11937,CUST_2067,PAY_UPI,17-01-2024,3239.19,Success,
TXN_902094,ORD_11938,CUST_2176,PAY_NB,04-11-2024,1428.9,Success,  Transaction Approved   
TXN_902095,ORD_11939,CUST_2110,PAY_NB,21-06-2024,1019.32,Failed,Network Timeout
